Ticker,Year,Quarter,Return,MarketCap,Sector
AMZN,2018,Q4,1.7404,735.97,Consumer Discretionary
AMZN,2019,Q1,2.1064,890.77,Consumer Discretionary
AMZN,2019,Q2,2.2409,947.64,Consumer Discretionary
AMZN,2019,Q3,2.032,859.28,Consumer Discretionary
AMZN,2019,Q4,2.1674,916.53,Consumer Discretionary
AMZN,2020,Q1,2.2961,970.96,Consumer Discretionary
AMZN,2020,Q2,3.2619,1379.41,Consumer Discretionary
AMZN,2020,Q3,3.7304,1577.51,Consumer Discretionary
AMZN,2020,Q4,3.8663,1634.98,Consumer Discretionary
AMZN,2021,Q1,3.6876,1559.42,Consumer Discretionary
AMZN,2021,Q2,4.1082,1737.28,Consumer Discretionary
AMZN,2021,Q3,3.9385,1665.52,Consumer Discretionary
AMZN,2021,Q4,4.0055,1693.84,Consumer Discretionary
AMD,2017,Q1,0.0,13.66,Technology
AMD,2017,Q2,-0.8632,11.79,Technology
AMD,2017,Q3,-0.8931,12.2,Technology
AMD,2017,Q4,-0.7261,9.92,Technology
AMD,2018,Q1,-0.6752,9.23,Technology
AMD,2018,Q2,1.0664,14.57,Technology
AMD,2018,Q3,2.2315,30.49,Technology
AMD,2018,Q4,1.3069,17.86,Technology
AMD,2019,Q1,1.9501,26.64,Technology
AMD,2019,Q2,2.4096,32.92,Technology
AMD,2019,Q3,2.306,31.51,Technology
AMD,2019,Q4,3.8533,52.65,Technology
AMD,2020,Q1,3.9889,54.5,Technology
AMD,2020,Q2,4.305,58.82,Technology
AMD,2020,Q3,6.7647,92.42,Technology
AMD,2020,Q4,8.0789,110.38,Technology
AMD,2021,Q1,6.8727,93.9,Technology
AMD,2021,Q2,7.6204,104.11,Technology
AMD,2021,Q3,9.401,128.44,Technology
AMD,2021,Q4,13.6481,186.47,Technology
AEE,2017,Q1,0.0,13.24,Utilities
AEE,2017,Q2,1.0015,13.26,Utilities
AEE,2017,Q3,1.0595,14.03,Utilities
AEE,2017,Q4,1.0696,14.17,Utilities
AEE,2018,Q1,1.0398,13.77,Utilities
AEE,2018,Q2,1.1197,14.83,Utilities
AEE,2018,Q3,1.1665,15.45,Utilities
AEE,2018,Q4,1.2033,15.94,Utilities
AEE,2019,Q1,1.346,17.83,Utilities
AEE,2019,Q2,1.3948,18.47,Utilities
AEE,2019,Q3,1.4863,19.68,Utilities
AEE,2019,Q4,1.4266,18.89,Utilities
AEE,2020,Q1,1.355,17.95,Utilities
AEE,2020,Q2,1.3117,17.37,Utilities
AEE,2020,Q3,1.4755,19.54,Utilities
AEE,2020,Q4,1.4582,19.31,Utilities
AEE,2021,Q1,1.5629,20.7,Utilities
AEE,2021,Q2,1.5478,20.5,Utilities
AEE,2021,Q3,1.5737,20.84,Utilities
AEE,2021,Q4,1.7313,22.93,Utilities
AAL,2017,Q1,0.0,21.32,Industrials
AAL,2017,Q2,1.1587,24.7,Industrials
AAL,2017,Q3,1.0801,23.02,Industrials
AAL,2017,Q4,1.1862,25.28,Industrials
AAL,2018,Q1,1.103,23.51,Industrials
AAL,2018,Q2,-0.8255,17.6,Industrials
AAL,2018,Q3,-0.8558,18.24,Industrials
AAL,2018,Q4,-0.6939,14.79,Industrials
AAL,2019,Q1,-0.6859,14.62,Industrials
AAL,2019,Q2,-0.6865,14.63,Industrials
AAL,2019,Q3,-0.5592,11.92,Industrials
AAL,2019,Q4,-0.5847,12.46,Industrials
AAL,2020,Q1,-0.2435,5.19,Industrials
AAL,2020,Q2,-0.2629,5.6,Industrials
AAL,2020,Q3,-0.2935,6.26,Industrials
AAL,2020,Q4,-0.4232,9.02,Industrials
AAL,2021,Q1,-0.7116,15.17,Industrials
AAL,2021,Q2,-0.6409,13.66,Industrials
AAL,2021,Q3,-0.6244,13.31,Industrials
AAL,2021,Q4,-0.5466,11.65,Industrials
AEP,2017,Q1,0.0,33.01,Utilities
AEP,2017,Q2,1.035,34.16,Utilities
AEP,2017,Q3,1.0466,34.55,Utilities
AEP,2017,Q4,1.0799,35.65,Utilities
AEP,2018,Q1,1.0183,33.61,Utilities
AEP,2018,Q2,1.0336,34.12,Utilities
AEP,2018,Q3,1.0589,34.95,Utilities
AEP,2018,Q4,1.117,36.87,Utilities
AEP,2019,Q1,1.2377,40.86,Utilities
AEP,2019,Q2,1.3178,43.5,Utilities
AEP,2019,Q3,1.4017,46.27,Utilities
AEP,2019,Q4,1.4161,46.74,Utilities
AEP,2020,Q1,1.1984,39.56,Utilities
AEP,2020,Q2,1.1959,39.47,Utilities
AEP,2020,Q3,1.2285,40.55,Utilities
AEP,2020,Q4,1.2539,41.39,Utilities
AEP,2021,Q1,1.2755,42.1,Utilities
AEP,2021,Q2,1.2811,42.29,Utilities
AEP,2021,Q3,1.2327,40.69,Utilities
AEP,2021,Q4,1.351,44.59,Utilities
AXP,2017,Q1,0.0,71.12,Financials
AXP,2017,Q2,1.0542,74.97,Financials
AXP,2017,Q3,1.1168,79.42,Financials
AXP,2017,Q4,1.2034,85.58,Financials
AXP,2018,Q1,1.0991,78.17,Financials
AXP,2018,Q2,1.185,84.28,Financials
AXP,2018,Q3,1.3017,92.58,Financials
AXP,2018,Q4,1.1392,81.02,Financials
AXP,2019,Q1,1.3209,93.94,Financials
AXP,2019,Q2,1.4649,104.18,Financials
AXP,2019,Q3,1.3721,97.58,Financials
AXP,2019,Q4,1.4248,101.33,Financials
AXP,2020,Q1,-0.9714,69.09,Financials
AXP,2020,Q2,1.0762,76.54,Financials
AXP,2020,Q3,1.1333,80.6,Financials
AXP,2020,Q4,1.3686,97.33,Financials
AXP,2021,Q1,1.599,113.72,Financials
AXP,2021,Q2,1.8609,132.35,Financials
AXP,2021,Q3,1.8515,131.68,Financials
AXP,2021,Q4,1.7667,125.64,Financials
AMT,2017,Q1,0.0,51.93,Real Estate
AMT,2017,Q2,1.0887,56.54,Real Estate
AMT,2017,Q3,1.1298,58.67,Real Estate
AMT,2017,Q4,1.1654,60.52,Real Estate
AMT,2018,Q1,1.2051,62.58,Real Estate
AMT,2018,Q2,1.2257,63.65,Real Estate
AMT,2018,Q3,1.2228,63.5,Real Estate
AMT,2018,Q4,1.3428,69.74,Real Estate
AMT,2019,Q1,1.6361,84.96,Real Estate
AMT,2019,Q2,1.7226,89.46,Real Estate
AMT,2019,Q3,1.8853,97.91,Real Estate
AMT,2019,Q4,1.9602,101.8,Real Estate
AMT,2020,Q1,1.8577,96.48,Real Estate
AMT,2020,Q2,2.2076,114.65,Real Estate
AMT,2020,Q3,2.0656,107.27,Real Estate
AMT,2020,Q4,1.9203,99.73,Real Estate
AMT,2021,Q1,2.0461,106.26,Real Estate
AMT,2021,Q2,2.344,121.73,Real Estate
AMT,2021,Q3,2.3265,120.82,Real Estate
AMT,2021,Q4,2.5656,133.23,Real Estate
AWK,2017,Q1,0.0,13.84,Utilities
AWK,2017,Q2,1.0023,13.88,Utilities
AWK,2017,Q3,1.0404,14.4,Utilities
AWK,2017,Q4,1.1454,15.86,Utilities
AWK,2018,Q1,1.0441,14.45,Utilities
AWK,2018,Q2,1.104,15.28,Utilities
AWK,2018,Q3,1.1445,15.84,Utilities
AWK,2018,Q4,1.1868,16.43,Utilities
AWK,2019,Q1,1.3579,18.8,Utilities
AWK,2019,Q2,1.5132,20.95,Utilities
AWK,2019,Q3,1.6243,22.49,Utilities
AWK,2019,Q4,1.6063,22.24,Utilities
AWK,2020,Q1,1.5633,21.64,Utilities
AWK,2020,Q2,1.6822,23.29,Utilities
AWK,2020,Q3,1.8943,26.22,Utilities
AWK,2020,Q4,2.0066,27.78,Utilities
AWK,2021,Q1,1.9602,27.14,Utilities
AWK,2021,Q2,2.0264,28.05,Utilities
AWK,2021,Q3,2.2224,30.77,Utilities
AWK,2021,Q4,2.483,34.37,Utilities
AMP,2017,Q1,0.0,20.42,Financials
AMP,2017,Q2,-0.9666,19.74,Financials
AMP,2017,Q3,1.1125,22.72,Financials
AMP,2017,Q4,1.2562,25.66,Financials
AMP,2018,Q1,1.0443,21.33,Financials
AMP,2018,Q2,1.0067,20.56,Financials
AMP,2018,Q3,1.0522,21.49,Financials
AMP,2018,Q4,-0.7231,14.77,Financials
AMP,2019,Q1,-0.9017,18.42,Financials
AMP,2019,Q2,-0.9712,19.84,Financials
AMP,2019,Q3,-0.9557,19.52,Financials
AMP,2019,Q4,1.0521,21.49,Financials
AMP,2020,Q1,-0.6342,12.95,Financials
AMP,2020,Q2,-0.9183,18.75,Financials
AMP,2020,Q3,-0.9281,18.96,Financials
AMP,2020,Q4,1.1398,23.28,Financials
AMP,2021,Q1,1.3642,27.86,Financials
AMP,2021,Q2,1.4427,29.47,Financials
AMP,2021,Q3,1.5052,30.74,Financials
AMP,2021,Q4,1.6926,34.57,Financials
ABC,2017,Q1,0.0,19.26,Health Care
ABC,2017,Q2,1.0732,20.67,Health Care
ABC,2017,Q3,-0.9387,18.08,Health Care
ABC,2017,Q4,1.0659,20.53,Health Care
ABC,2018,Q1,-0.9408,18.12,Health Care
ABC,2018,Q2,-0.9676,18.64,Health Care
ABC,2018,Q3,1.0215,19.68,Health Care
ABC,2018,Q4,-0.8191,15.78,Health Care
ABC,2019,Q1,-0.8661,16.68,Health Care
ABC,2019,Q2,-0.9318,17.95,Health Care
ABC,2019,Q3,-0.8889,17.12,Health Care
ABC,2019,Q4,-0.9093,17.51,Health Care
ABC,2020,Q1,-0.9436,18.18,Health Care
ABC,2020,Q2,1.0654,20.52,Health Care
ABC,2020,Q3,1.0269,19.78,Health Care
ABC,2020,Q4,1.0388,20.01,Health Care
ABC,2021,Q1,1.2561,24.19,Health Care
ABC,2021,Q2,1.2254,23.6,Health Care
ABC,2021,Q3,1.2893,24.83,Health Care
ABC,2021,Q4,1.4388,27.71,Health Care
AME,2017,Q1,0.0,12.41,Industrials
AME,2017,Q2,1.123,13.94,Industrials
AME,2017,Q3,1.2259,15.22,Industrials
AME,2017,Q4,1.3524,16.79,Industrials
AME,2018,Q1,1.3888,17.24,Industrials
AME,2018,Q2,1.3442,16.69,Industrials
AME,2018,Q3,1.4865,18.45,Industrials
AME,2018,Q4,1.2522,15.54,Industrials
AME,2019,Q1,1.5351,19.06,Industrials
AME,2019,Q2,1.6886,20.96,Industrials
AME,2019,Q3,1.6867,20.94,Industrials
AME,2019,Q4,1.8363,22.8,Industrials
AME,2020,Q1,1.3283,16.49,Industrials
AME,2020,Q2,1.6502,20.49,Industrials
AME,2020,Q3,1.8382,22.82,Industrials
AME,2020,Q4,2.2405,27.81,Industrials
AME,2021,Q1,2.371,29.43,Industrials
AME,2021,Q2,2.4823,30.82,Industrials
AME,2021,Q3,2.3093,28.67,Industrials
AME,2021,Q4,2.7407,34.02,Industrials
AMGN,2017,Q1,0.0,120.92,Health Care
AMGN,2017,Q2,1.0455,126.42,Health Care
AMGN,2017,Q3,1.1225,135.74,Health Care
AMGN,2017,Q4,1.0598,128.15,Health Care
AMGN,2018,Q1,-0.9709,117.4,Health Care
AMGN,2018,Q2,1.0014,121.09,Health Care
AMGN,2018,Q3,1.1037,133.46,Health Care
AMGN,2018,Q4,1.0223,123.62,Health Care
AMGN,2019,Q1,-0.9864,119.28,Health Care
AMGN,2019,Q2,-0.9355,113.11,Health Care
AMGN,2019,Q3,-0.9586,115.91,Health Care
AMGN,2019,Q4,1.1822,142.95,Health Care
AMGN,2020,Q1,-0.9892,119.61,Health Care
AMGN,2020,Q2,1.1469,138.69,Health Care
AMGN,2020,Q3,1.2296,148.68,Health Care
AMGN,2020,Q4,1.1047,133.58,Health Care
AMGN,2021,Q1,1.1873,143.56,Health Care
AMGN,2021,Q2,1.1551,139.67,Health Care
AMGN,2021,Q3,-0.9971,120.57,Health Care
AMGN,2021,Q4,1.0456,126.43,Health Care
APH,2017,Q1,0.0,21.82,Technology
APH,2017,Q2,1.0345,22.57,Technology
APH,2017,Q3,1.1831,25.82,Technology
APH,2017,Q4,1.2288,26.81,Technology
APH,2018,Q1,1.1698,25.53,Technology
APH,2018,Q2,1.2014,26.21,Technology
APH,2018,Q3,1.301,28.39,Technology
APH,2018,Q4,1.1132,24.29,Technology
APH,2019,Q1,1.3362,29.16,Technology
APH,2019,Q2,1.3366,29.17,Technology
APH,2019,Q3,1.3117,28.62,Technology
APH,2019,Q4,1.4741,32.17,Technology
APH,2020,Q1,-0.9933,21.67,Technology
APH,2020,Q2,1.3023,28.42,Technology
APH,2020,Q3,1.4826,32.35,Technology
APH,2020,Q4,1.7937,39.14,Technology
APH,2021,Q1,1.8094,39.48,Technology
APH,2021,Q2,1.8729,40.87,Technology
APH,2021,Q3,2.0059,43.77,Technology
APH,2021,Q4,2.3973,52.31,Technology
ADI,2017,Q1,0.0,23.75,Technology
ADI,2017,Q2,1.0949,26.01,Technology
ADI,2017,Q3,1.2253,29.11,Technology
ADI,2017,Q4,1.4172,33.66,Technology
ADI,2018,Q1,1.3846,32.89,Technology
ADI,2018,Q2,1.4075,33.43,Technology
ADI,2018,Q3,1.5093,35.85,Technology
ADI,2018,Q4,1.3531,32.14,Technology
ADI,2019,Q1,1.5605,37.07,Technology
ADI,2019,Q2,1.8179,43.18,Technology
ADI,2019,Q3,1.7529,41.64,Technology
ADI,2019,Q4,1.6991,40.36,Technology
ADI,2020,Q1,1.7013,40.41,Technology
ADI,2020,Q2,1.6065,38.16,Technology
ADI,2020,Q3,1.783,42.36,Technology
ADI,2020,Q4,1.8426,43.77,Technology
ADI,2021,Q1,2.2898,54.39,Technology
ADI,2021,Q2,2.378,56.49,Technology
ADI,2021,Q3,2.5969,61.69,Technology
ADI,2021,Q4,3.53,83.86,Technology
ANSS,2017,Q1,0.0,9.13,Technology
ANSS,2017,Q2,1.1347,10.36,Technology
ANSS,2017,Q3,1.1392,10.4,Technology
ANSS,2017,Q4,1.3754,12.56,Technology
ANSS,2018,Q1,1.4141,12.91,Technology
ANSS,2018,Q2,1.6041,14.65,Technology
ANSS,2018,Q3,1.714,15.65,Technology
ANSS,2018,Q4,1.31,11.96,Technology
ANSS,2019,Q1,1.7193,15.7,Technology
ANSS,2019,Q2,1.9136,17.48,Technology
ANSS,2019,Q3,2.0387,18.62,Technology
ANSS,2019,Q4,2.4009,21.93,Technology
ANSS,2020,Q1,2.184,19.95,Technology
ANSS,2020,Q2,2.736,24.99,Technology
ANSS,2020,Q3,3.0742,28.08,Technology
ANSS,2020,Q4,3.4304,31.33,Technology
ANSS,2021,Q1,3.2276,29.48,Technology
ANSS,2021,Q2,3.3126,30.25,Technology
ANSS,2021,Q3,3.2521,29.7,Technology
ANSS,2021,Q4,3.8293,34.97,Technology
ANTM,2017,Q1,0.0,43.73,Health Care
ANTM,2017,Q2,1.1384,49.78,Health Care
ANTM,2017,Q3,1.1178,48.88,Health Care
ANTM,2017,Q4,1.3236,57.88,Health Care
ANTM,2018,Q1,1.2865,56.25,Health Care
ANTM,2018,Q2,1.4083,61.58,Health Care
ANTM,2018,Q3,1.6391,71.67,Health Care
ANTM,2018,Q4,1.5457,67.59,Health Care
ANTM,2019,Q1,1.697,74.2,Health Care
ANTM,2019,Q2,1.6544,72.34,Health Care
ANTM,2019,Q3,1.4013,61.27,Health Care
ANTM,2019,Q4,1.747,76.39,Health Care
ANTM,2020,Q1,1.3105,57.3,Health Care
ANTM,2020,Q2,1.5168,66.32,Health Care
ANTM,2020,Q3,1.5418,67.42,Health Care
ANTM,2020,Q4,1.802,78.8,Health Care
ANTM,2021,Q1,2.0107,87.92,Health Care
ANTM,2021,Q2,2.1349,93.35,Health Care
ANTM,2021,Q3,2.0752,90.74,Health Care
ANTM,2021,Q4,2.563,112.07,Health Care
AON,2017,Q1,0.0,31.43,Financials
AON,2017,Q2,1.11,34.89,Financials
AON,2017,Q3,1.1882,37.34,Financials
AON,2017,Q4,1.0514,33.04,Financials
AON,2018,Q1,1.0926,34.34,Financials
AON,2018,Q2,1.0736,33.74,Financials
AON,2018,Q3,1.2022,37.78,Financials
AON,2018,Q4,1.1211,35.24,Financials
AON,2019,Q1,1.3366,42.01,Financials
AON,2019,Q2,1.4939,46.95,Financials
AON,2019,Q3,1.4591,45.86,Financials
AON,2019,Q4,1.5554,48.89,Financials
AON,2020,Q1,1.2246,38.49,Financials
AON,2020,Q2,1.426,44.82,Financials
AON,2020,Q3,1.5268,47.99,Financials
AON,2020,Q4,1.5407,48.42,Financials
AON,2021,Q1,1.6627,52.26,Financials
AON,2021,Q2,1.7245,54.2,Financials
AON,2021,Q3,2.0495,64.41,Financials
AON,2021,Q4,2.0972,65.91,Financials
APA,2017,Q1,0.0,19.53,Energy
APA,2017,Q2,-0.9351,18.26,Energy
APA,2017,Q3,-0.8936,17.45,Energy
APA,2017,Q4,-0.8643,16.88,Energy
APA,2018,Q1,-0.7414,14.48,Energy
APA,2018,Q2,-0.9145,17.86,Energy
APA,2018,Q3,-0.9485,18.52,Energy
APA,2018,Q4,-0.5095,9.95,Energy
APA,2019,Q1,-0.6733,13.15,Energy
APA,2019,Q2,-0.5637,11.01,Energy
APA,2019,Q3,-0.4942,9.65,Energy
APA,2019,Q4,-0.494,9.65,Energy
APA,2020,Q1,-0.0809,1.58,Energy
APA,2020,Q2,-0.2613,5.1,Energy
APA,2020,Q3,-0.1833,3.58,Energy
APA,2020,Q4,-0.2747,5.36,Energy
APA,2021,Q1,-0.3465,6.77,Energy
APA,2021,Q2,-0.4187,8.18,Energy
APA,2021,Q3,-0.4159,8.12,Energy
APA,2021,Q4,-0.4971,9.71,Energy
AAPL,2017,Q1,0.0,750.74,Technology
AAPL,2017,Q2,-0.9966,748.2,Technology
AAPL,2017,Q3,1.0571,793.63,Technology
AAPL,2017,Q4,1.1525,865.25,Technology
AAPL,2018,Q1,1.1156,837.55,Technology
AAPL,2018,Q2,1.2038,903.74,Technology
AAPL,2018,Q3,1.4438,1083.91,Technology
AAPL,2018,Q4,-0.9855,739.88,Technology
AAPL,2019,Q1,1.1826,887.84,Technology
AAPL,2019,Q2,1.205,904.62,Technology
AAPL,2019,Q3,1.309,982.68,Technology
AAPL,2019,Q4,1.7043,1279.48,Technology
AAPL,2020,Q1,1.4388,1080.17,Technology
AAPL,2020,Q2,2.0314,1525.06,Technology
AAPL,2020,Q3,2.5511,1915.23,Technology
AAPL,2020,Q4,3.0835,2314.86,Technology
AAPL,2021,Q1,2.7049,2030.69,Technology
AAPL,2021,Q2,2.9485,2213.54,Technology
AAPL,2021,Q3,3.2265,2422.29,Technology
AAPL,2021,Q4,3.9374,2955.92,Technology
AMAT,2017,Q1,0.0,37.02,Technology
AMAT,2017,Q2,1.2143,44.95,Technology
AMAT,2017,Q3,1.282,47.46,Technology
AMAT,2017,Q4,1.6067,59.48,Technology
AMAT,2018,Q1,1.5784,58.43,Technology
AMAT,2018,Q2,1.3807,51.11,Technology
AMAT,2018,Q3,1.2865,47.62,Technology
AMAT,2018,Q4,-0.8188,30.31,Technology
AMAT,2019,Q1,1.0005,37.04,Technology
AMAT,2019,Q2,1.1258,41.67,Technology
AMAT,2019,Q3,1.2716,47.07,Technology
AMAT,2019,Q4,1.4153,52.39,Technology
AMAT,2020,Q1,1.4612,54.09,Technology
AMAT,2020,Q2,1.2641,46.79,Technology
AMAT,2020,Q3,1.5574,57.65,Technology
AMAT,2020,Q4,1.4693,54.39,Technology
AMAT,2021,Q1,2.5016,92.61,Technology
AMAT,2021,Q2,3.2945,121.96,Technology
AMAT,2021,Q3,3.4833,128.95,Technology
AMAT,2021,Q4,3.3843,125.28,Technology
APTV,2017,Q1,0.0,18.16,Consumer Discretionary
APTV,2017,Q2,1.0817,19.65,Consumer Discretionary
APTV,2017,Q3,1.2091,21.96,Consumer Discretionary
APTV,2017,Q4,1.2604,22.89,Consumer Discretionary
APTV,2018,Q1,1.1934,21.67,Consumer Discretionary
APTV,2018,Q2,1.336,24.26,Consumer Discretionary
APTV,2018,Q3,1.2249,22.25,Consumer Discretionary
APTV,2018,Q4,-0.8902,16.17,Consumer Discretionary
APTV,2019,Q1,1.178,21.39,Consumer Discretionary
APTV,2019,Q2,1.1421,20.74,Consumer Discretionary
APTV,2019,Q3,1.2317,22.37,Consumer Discretionary
APTV,2019,Q4,1.335,24.25,Consumer Discretionary
APTV,2020,Q1,-0.6927,12.58,Consumer Discretionary
APTV,2020,Q2,1.107,20.11,Consumer Discretionary
APTV,2020,Q3,1.363,24.76,Consumer Discretionary
APTV,2020,Q4,1.9371,35.18,Consumer Discretionary
APTV,2021,Q1,2.0523,37.28,Consumer Discretionary
APTV,2021,Q2,2.3431,42.56,Consumer Discretionary
APTV,2021,Q3,2.2187,40.3,Consumer Discretionary
APTV,2021,Q4,2.4568,44.62,Consumer Discretionary
ANET,2017,Q1,0.0,9.41,Technology
ANET,2017,Q2,1.1464,10.78,Technology
ANET,2017,Q3,1.4632,13.76,Technology
ANET,2017,Q4,1.8006,16.94,Technology
ANET,2018,Q1,1.9942,18.76,Technology
ANET,2018,Q2,2.0395,19.18,Technology
ANET,2018,Q3,2.0705,19.48,Technology
ANET,2018,Q4,1.6906,15.9,Technology
ANET,2019,Q1,2.5696,24.17,Technology
ANET,2019,Q2,2.1391,20.12,Technology
ANET,2019,Q3,1.9412,18.26,Technology
ANET,2019,Q4,1.6509,15.53,Technology
ANET,2020,Q1,1.6422,15.45,Technology
ANET,2020,Q2,1.6927,15.92,Technology
ANET,2020,Q3,1.6719,15.73,Technology
ANET,2020,Q4,2.3435,22.04,Technology
ANET,2021,Q1,2.449,23.04,Technology
ANET,2021,Q2,2.9451,27.7,Technology
ANET,2021,Q3,2.8081,26.41,Technology
ANET,2021,Q4,4.6997,44.21,Technology
AIZ,2017,Q1,0.0,5.38,Financials
AIZ,2017,Q2,1.0651,5.73,Financials
AIZ,2017,Q3,-0.9686,5.21,Financials
AIZ,2017,Q4,-0.9969,5.36,Financials
AIZ,2018,Q1,-0.872,4.69,Financials
AIZ,2018,Q2,1.0983,5.91,Financials
AIZ,2018,Q3,1.2654,6.8,Financials
AIZ,2018,Q4,1.0468,5.63,Financials
AIZ,2019,Q1,1.1193,6.02,Financials
AIZ,2019,Q2,1.2613,6.78,Financials
AIZ,2019,Q3,1.4463,7.78,Financials
AIZ,2019,Q4,1.4912,8.02,Financials
AIZ,2020,Q1,1.1732,6.31,Financials
AIZ,2020,Q2,1.1596,6.23,Financials
AIZ,2020,Q3,1.358,7.3,Financials
AIZ,2020,Q4,1.5026,8.08,Financials
AIZ,2021,Q1,1.5607,8.39,Financials
AIZ,2021,Q2,1.7716,9.53,Financials
AIZ,2021,Q3,1.7347,9.33,Financials
AIZ,2021,Q4,1.6603,8.93,Financials
T,2017,Q1,0.0,193.5,Communication Services
T,2017,Q2,-0.9079,175.68,Communication Services
T,2017,Q3,-0.9421,182.3,Communication Services
T,2017,Q4,-0.9271,179.4,Communication Services
T,2018,Q1,-0.8441,163.33,Communication Services
T,2018,Q2,-0.796,154.03,Communication Services
T,2018,Q3,-0.9522,184.25,Communication Services
T,2018,Q4,-0.8128,157.27,Communication Services
T,2019,Q1,-0.91,176.09,Communication Services
T,2019,Q2,-0.9555,184.9,Communication Services
T,2019,Q3,1.0822,209.41,Communication Services
T,2019,Q4,1.1154,215.83,Communication Services
T,2020,Q1,-0.8177,158.23,Communication Services
T,2020,Q2,-0.8431,163.14,Communication Services
T,2020,Q3,-0.7953,153.9,Communication Services
T,2020,Q4,-0.8026,155.31,Communication Services
T,2021,Q1,-0.8461,163.72,Communication Services
T,2021,Q2,-0.8052,155.81,Communication Services
T,2021,Q3,-0.756,146.29,Communication Services
T,2021,Q4,-0.6887,133.26,Communication Services
ATO,2017,Q1,0.0,8.37,Utilities
ATO,2017,Q2,1.0544,8.82,Utilities
ATO,2017,Q3,1.0702,8.96,Utilities
ATO,2017,Q4,1.1033,9.23,Utilities
ATO,2018,Q1,1.106,9.25,Utilities
ATO,2018,Q2,1.2049,10.08,Utilities
ATO,2018,Q3,1.2406,10.38,Utilities
ATO,2018,Q4,1.261,10.55,Utilities
ATO,2019,Q1,1.4342,12.0,Utilities
ATO,2019,Q2,1.4854,12.43,Utilities
ATO,2019,Q3,1.6243,13.59,Utilities
ATO,2019,Q4,1.619,13.55,Utilities
ATO,2020,Q1,1.4576,12.2,Utilities
ATO,2020,Q2,1.4641,12.25,Utilities
ATO,2020,Q3,1.4176,11.86,Utilities
ATO,2020,Q4,1.4487,12.12,Utilities
ATO,2021,Q1,1.5258,12.77,Utilities
ATO,2021,Q2,1.5087,12.62,Utilities
ATO,2021,Q3,1.4091,11.79,Utilities
ATO,2021,Q4,1.6738,14.01,Utilities
ADSK,2017,Q1,0.0,17.98,Technology
ADSK,2017,Q2,1.1247,20.23,Technology
ADSK,2017,Q3,1.3522,24.32,Technology
ADSK,2017,Q4,1.5258,27.44,Technology
ADSK,2018,Q1,1.4086,25.33,Technology
ADSK,2018,Q2,1.5303,27.52,Technology
ADSK,2018,Q3,1.5641,28.13,Technology
ADSK,2018,Q4,1.5732,28.29,Technology
ADSK,2019,Q1,1.7941,32.27,Technology
ADSK,2019,Q2,2.1761,39.13,Technology
ADSK,2019,Q3,1.9069,34.29,Technology
ADSK,2019,Q4,1.8002,32.37,Technology
ADSK,2020,Q1,2.408,43.31,Technology
ADSK,2020,Q2,2.2808,41.02,Technology
ADSK,2020,Q3,2.8817,51.83,Technology
ADSK,2020,Q4,2.8761,51.72,Technology
ADSK,2021,Q1,3.4978,62.9,Technology
ADSK,2021,Q2,3.5644,64.1,Technology
ADSK,2021,Q3,3.9248,70.58,Technology
ADSK,2021,Q4,3.8535,69.3,Technology
AZO,2017,Q1,0.0,21.19,Consumer Discretionary
AZO,2017,Q2,-0.944,20.0,Consumer Discretionary
AZO,2017,Q3,-0.6981,14.79,Consumer Discretionary
AZO,2017,Q4,-0.8211,17.4,Consumer Discretionary
AZO,2018,Q1,-0.9341,19.79,Consumer Discretionary
AZO,2018,Q2,-0.826,17.5,Consumer Discretionary
AZO,2018,Q3,-0.9533,20.2,Consumer Discretionary
AZO,2018,Q4,1.0016,21.22,Consumer Discretionary
AZO,2019,Q1,1.0382,22.0,Consumer Discretionary
AZO,2019,Q2,1.2114,25.67,Consumer Discretionary
AZO,2019,Q3,1.2696,26.9,Consumer Discretionary
AZO,2019,Q4,1.3115,27.79,Consumer Discretionary
AZO,2020,Q1,1.1717,24.82,Consumer Discretionary
AZO,2020,Q2,1.1677,24.74,Consumer Discretionary
AZO,2020,Q3,1.3124,27.81,Consumer Discretionary
AZO,2020,Q4,1.2213,25.88,Consumer Discretionary
AZO,2021,Q1,1.2257,25.97,Consumer Discretionary
AZO,2021,Q2,1.5619,33.09,Consumer Discretionary
AZO,2021,Q3,1.5641,33.14,Consumer Discretionary
AZO,2021,Q4,1.8422,39.03,Consumer Discretionary
AVB,2017,Q1,0.0,25.24,Real Estate
AVB,2017,Q2,1.0507,26.51,Real Estate
AVB,2017,Q3,-0.9764,24.64,Real Estate
AVB,2017,Q4,-0.97,24.48,Real Estate
AVB,2018,Q1,-0.8907,22.48,Real Estate
AVB,2018,Q2,-0.9416,23.76,Real Estate
AVB,2018,Q3,-0.9859,24.88,Real Estate
AVB,2018,Q4,-0.954,24.07,Real Estate
AVB,2019,Q1,1.1033,27.84,Real Estate
AVB,2019,Q2,1.1181,28.22,Real Estate
AVB,2019,Q3,1.192,30.08,Real Estate
AVB,2019,Q4,1.1614,29.31,Real Estate
AVB,2020,Q1,-0.8207,20.71,Real Estate
AVB,2020,Q2,-0.8626,21.77,Real Estate
AVB,2020,Q3,-0.832,21.0,Real Estate
AVB,2020,Q4,-0.8875,22.4,Real Estate
AVB,2021,Q1,1.0208,25.76,Real Estate
AVB,2021,Q2,1.1549,29.14,Real Estate
AVB,2021,Q3,1.2267,30.96,Real Estate
AVB,2021,Q4,1.3992,35.31,Real Estate
